id,genre,track_name,artist_name,danceability,valence,energy,tempo
0rHCW5eZ35QmQNVYyozAnZ,ambient,Memories of Green,Vangelis,0.247,0.0887,0.0392,169.606
0UROPTHqU5C7TI1N8wOkIF,ambient,St Elmo's Fire - 2004 Digital Remaster,Brian Eno,0.446,0.464,0.663,169.754
53Wht1VYmaZ57VPAR8aSKK,ambient,Distance,Helios,0.584,0.127,0.369,99.981
0gch6AYwzLRfoJWci08vsp,ambient,An Ocean and Peril,The Black Atlantic,0.772,0.0839,0.127,121.801
13K6Cgxyb8upE11vBybJ5G,ambient,A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld - Live Mix Mark 10,The Orb,0.44,0.0801,0.687,124.914
2ec65Nx0L097neFuoZeTpK,ambient,Mistral,Loscil,0.566,0.036,0.0908,108.067
5z0QLEpkbUh00SevSuYxOh,ambient,Divine Moments Of Truth,Shpongle,0.447,0.276,0.704,90.82
0WUa9NlbHJwX11vXtMtbBp,ambient,Super Relaxation - Wellness Version,Various Artists,0.325,0.26,0.445,76.143
2UKkLqST2xWpK8n1b0Xr5Z,ambient,Return To Innocence,Enigma,0.476,0.417,0.584,88.026
2KjHhl4FfRb9t9wIJoRID6,ambient,First Breath After Coma,Explosions In The Sky,0.328,0.0569,0.479,119.596
6M2JXcfJK9bQyVuvHvXo73,ambient,Northern Lights,Brian Eno,0.17,0.046,0.0442,73.51
6BXvSPUVossmiwVKpYIu2m,ambient,Moth,Apparat,0.857,0.754,0.764,125.015
3lUZ5NtgheTRBhIAAEoVKu,ambient,Sleepless,Marconi Union,0.221,0.0313,0.209,160.171
7FR8DdPrRieZexZQaGDRWU,ambient,Nine,Autechre,0.352,0.0701,0.151,166.634
7LAJWSKK8JMIZAcblgUMS6,ambient,May It Be,Various Artists,0.215,0.0547,0.169,132.925
5KoOign5i8cbWFtAuk3nfe,anime,彩色の星,Eir Aoi,0.584,0.42,0.726,99.003
0778RbpXNGP5BzIUIZiVrm,anime,幻想ドライブ,Ami Wajima,0.295,0.502,0.951,179.992
6rQLGko8mzEY3Zt2997HdN,anime,obbligato,Kalafina,0.431,0.217,0.943,148.023
6XYur2KmzwfpOJy23y8ZnO,anime,LOVE GOOD TIME,SpecialThanks,0.38,0.653,0.92,164.855
7FSPHji7NS9Q1mnf7uP64a,anime,Wake Up! My Heart!!,Wataru Hatano,0.442,0.526,0.921,153.987
39bV7f9bUFxOvRmLcbi3y0,anime,Mirror,Rei Yasuda,0.517,0.471,0.916,127.03
5Hfxy3znYit9jIg9tMcSkw,anime,Back Up For you,レイティア(大坪由佳),0.64,0.745,0.959,135.06
1O970SfwmzI5VIFX14Nc8t,anime,シンシアの光,Eir Aoi,0.422,0.433,0.964,165.959
4MlXusv7aQw6ONtyy72fy2,anime,"HIGAWARI PRINCESS - PRINCESS Miyu Ver,",岡本未夕(CV:高木美佑),0.635,0.863,0.911,132.043
3MVzFLiVK9At3pU20rHjaP,anime,世紀末スクールウォーズ,Ars Magna,0.549,0.525,0.989,170.011
0gjKV3rg1gcKrnTwUfFa2B,anime,ミントガム,ClariS,0.655,0.788,0.761,133.028
7fsasfFV5KxqDciMceoaIH,anime,革命前夜 -The Eve of the Revolution-,Various Artists,0.517,0.433,0.779,140.982
4kQXQMJrlKBUFwX0S6JW4S,anime,運命の女神 - Team. S ver.,"Wake Up, Girls!",0.605,0.882,0.949,150.034
20Qc7F8QYJigeL41Y5YL3S,anime,Door,EGOIST,0.12,0.0814,0.336,84.464
3uREGFSBnGZjDueSyhTSBk,anime,Surprise Reprise,Lisp,0.536,0.207,0.279,99.961
2D0200gVXyH3BOpOsMHxjk,anime,nexus,ClariS,0.6,0.78,0.962,130.95
2kT3eociWOivRZJRwy1nIp,anime,SILVER(TV size ver.),RIZE,0.294,0.459,0.988,167.534
13foYHmCoBFDd3h5PdUqIF,anime,AURORA,Eir Aoi,0.386,0.487,0.937,173.123
1G478eWneuOZqGRXvgyfO9,anime,infinity beyond,Mashiro Ayano,0.453,0.387,0.948,174.036
42JZfJvi86NWu1DmtMVHII,anime,Q&A リサイタル!,Haruka Tomatsu,0.46,0.868,0.967,182.032
5jgxCa3CQubw9Xbz9lE5oP,anime,王宮裁判,かと*ふく,0.552,0.389,0.864,96.566
2trmyoaz9fSAwXYh48SGu2,anime,真昼,Kalafina,0.484,0.186,0.0752,116.115
1ATGnyf0zStMofgOFSWXkf,anime,止まらない未来,"Wake Up, Girls!",0.711,0.9,0.899,126.075
27gCM0zpZDVP4z61D6SEZE,anime,クロイウタ,Eir Aoi,0.186,0.359,0.525,159.735
6ScLvmFCKZzce4a7nf9RM1,anime,Everybody's Gonna Be Happy - テレビサイズ,Various Artists,0.635,0.767,0.797,135.08
1NKCuVawC3qndFGIAHY6cP,anime,Magia instrumental,Kalafina,0.485,0.276,0.748,125.036
0WatY3ksJzHy4cibiIVSfH,anime,I WANNA 電磁的 DO,Luna Haruna,0.499,0.621,0.938,168.975
7dP8sxme9qHwPYKsy7JhkL,anime,SHaVaDaVa in AMAZING♪ - Shamanic Spell Form,ユイレヴィ(白抜きハート記号) 風間レヴィ(CV.佐倉綾音)&倉田ユイ(CV.村川梨衣),0.676,0.964,0.974,145.015
4qCjmdEk3nVMaUMcaE0VAd,anime,赤いスイートピー,ClariS,0.547,0.418,0.612,83.988
3m5o3tt0Gv6H2QaQmXQ9zH,anime,紙ひこうき風になった,はなこ&ヒバリ(CV.花守ゆみり&白石晴香),0.488,0.307,0.195,147.919
0YA1qrDAfic9HLPJJR4ox7,anime,You Gotta Love Me!,かと*ふく(加藤英美里&福原香織),0.488,0.775,0.974,177.065
4VYappv9SZ8dvC0rsKHwfb,anime,リトル・チャレンジャー2015 - Team S ver.,"Wake Up, Girls!",0.534,0.692,0.932,144.994
5GYSWKz39l3g7kheujfZWe,anime,うつくしさ,Kalafina,0.441,0.0708,0.333,130.1
2RPa74cSuxIqJJGN4uNOEf,anime,my Transform,Prizmmy☆,0.686,0.624,0.949,132.988
7vvN6u8jGQwEFVR61cLStV,anime,Happy Days Refrain,ハッカドール,0.64,0.64,0.975,150.006
4ZlhlmM8zseVw24xBqRl41,anime,少女S,SCANDAL,0.554,0.794,0.91,135.833
0QhUpIj1laFYldS6v37zHM,anime,Lotus Pain TV size version,Mashiro Ayano,0.416,0.521,0.682,173.925
00WCxlPajxvVmgOfVpcLGc,anime,Eternal Spice,Various Artists,0.48,0.469,0.911,155.005
1LeEGZLjQJ6OSYvUNDSGU4,anime,The Everlasting Guilty Crown,EGOIST,0.361,0.336,0.94,172.051
5k9HpGcdpG39ZdG6QrgHO8,anime,Eden,Kalafina,0.429,0.181,0.739,139.986
5FD8hfeNHqXqRxaGSxMr4p,anime,Brave Shine,Aimer,0.38,0.514,0.889,171.083
6w35TFecRlmcd9t6z24Dgb,anime,TURN THE TABLES - ON THE FLOOR,Technoboys Pulcraft Green-Fund,0.653,0.73,0.954,148.005
15Q7hyiFkrM2tKb4g4kfk9,anime,僕クエスト,GOLDEN BOMBER,0.481,0.519,0.968,97.495
0qgQX6ItodvWHn98hcsPs6,anime,e of s,SawanoHiroyuki[nZk],0.551,0.703,0.787,159.966
2WtTlEeYOYvb2X11ncNJuW,anime,シリウス,Eir Aoi,0.407,0.785,0.975,175.917
0HXsRF8CHKjCrsqecfSmRR,anime,きっとエンゲージ,Various Artists,0.605,0.791,0.943,132.986
5FgmR6iabaXQQQWCcN5QZT,anime,far on the water,Kalafina,0.413,0.113,0.703,123.063
7wWrsUq7ha4kanXPxHv17r,anime,Goin'on,i☆Ris,0.669,0.394,0.917,147.987
2clXNIYMyjFD1jHIbAyklh,anime,Days - Re Ver.,Jin,0.612,0.464,0.562,96.008
5NvUh61ZyfYYOdadZy1LWj,anime,CLICK,ClariS,0.596,0.8,0.862,134.921
1BIO3rw1lvRV9kST4nMv30,black-metal,To Walk The Infernal Fields,Darkthrone,0.175,0.333,0.878,124.163
6MeAj0jy2lz8zuSAfvdK1U,black-metal,Through the Halls of Eternity,Immortal,0.145,0.017,0.997,96.727
1RctcGx5m5kJGD7fjbpyiJ,black-metal,"Now, Diabolical",Satyricon,0.511,0.272,0.959,129.999
6OhA01bgHdHUKrqshv7PLH,black-metal,The Secrets Of The Black Arts,Dark Funeral,0.162,0.0394,0.95,110.114
0K8HfwKGBtjTZz6MjkuErH,black-metal,Du ville ville Vestland,Taake,0.141,0.0392,0.996,146.752
0JplaQoD9Q6TlfTJ6FkXfj,black-metal,I Am the Black Wizards - Emperor EP,Emperor,0.13,0.039,0.967,98.59
3RnSgYVAlyOsn2b7W0agmu,black-metal,Bleached Bones,Marduk,0.169,0.152,0.916,126.331
3vrxTCAEKTKQ4vCGJfOEI1,black-metal,Nexion 218,Dissection,0.577,0.18,0.717,131.949
2l4yVzxO6iiVI3VDVVRj9f,black-metal,A Seed for Suffering,Nachtmystium,0.152,0.0358,0.994,135.509
5nv6T0fW71K28EBHehQQhI,black-metal,Norden On Fire,Immortal,0.166,0.0722,0.939,130.075
2hPpUDME59THtvTZHPyxgR,black-metal,Quintessence,Darkthrone,0.149,0.276,0.738,137.351
3odFQNmCpfGXi3YjSRZ3A0,black-metal,Of Doom......,Bathory,0.251,0.0364,0.986,138.113
2qYqqYmYhQnff5PiQdoGVl,black-metal,Valgaldr,Burzum,0.0812,0.379,0.59,84.214
4aokanTLdXe5HXWqkLjG6b,black-metal,From The Dark Past,Mayhem,0.0989,0.0405,0.924,167.707
70ltAzp2FmcWD2gj2hUMvi,black-metal,Skyggedans,Satyricon,0.148,0.0387,0.967,161.545
5uhp4ISSziyxrebEcDrGce,black-metal,Puzzles ov Flesh,Watain,0.161,0.0546,0.978,110.269
2lzEz3A3XIFyhMDqzMdcss,black-metal,Empire of Suffering,Sargeist,0.136,0.036,0.973,81.37
4DIL7kDSQYQdsbzcMoicY0,black-metal,In The Wordless Chamber,Emperor,0.164,0.0603,0.756,101.586
4XLhq5SzXalkXkbD3BJZDm,black-metal,Hans Siste Vinter,Darkthrone,0.168,0.0345,0.996,134.125
3HfDSiJA2Vf0cdvT4dDwzQ,black-metal,Wolves,Marduk,0.0951,0.0704,0.978,72.289
2lOPwzkjyhE4KTGq6CsuOq,black-metal,Blant soelv & gull i moerket,Taake,0.0927,0.032,0.99,163.282
577ibKO3P7rXwbRT6Hpoxn,black-metal,Wotan,Enslaved,0.206,0.0318,0.997,101.591
4fVbzqBB2X2XQfFpnaoxY9,black-metal,Astral Blood,Wolves In The Throne Room,0.145,0.0573,0.916,149.286
0jcTAgzaEJcwYLtms8IFl5,black-metal,Nordland,Bathory,0.231,0.213,0.951,119.974
1y1QKK5KOmi0WIm0cX8cKd,black-metal,Lepers Among Us,Dimmu Borgir,0.245,0.101,0.975,103.66
6vrWmE45oHoNU38yA5ndHX,black-metal,Todeskessel Kurland,Marduk,0.157,0.0311,0.997,95.366
1iOCpO6tlqnrgMOG9epX8z,black-metal,Hordalands Doedskvad part I,Taake,0.124,0.132,0.907,150.937
6eYeyv155lYj0blnFZw56F,black-metal,Blodstokkinn,Burzum,0.782,0.504,0.222,100.179
2OkbBp01rfmvHx6S0s5hoc,black-metal,An Eternal Kingdom of Fire,Judas Iscariot,0.0903,0.0374,0.963,165.507
2ktHCtf5kC3nIczp8hPB80,black-metal,Gods Of Thunder Of Wind And Of Rain,Bathory,0.398,0.24,0.956,160.159
3vdrYQjUHjBRVkaGaeI6cP,black-metal,Prudence's Fall,Dimmu Borgir,0.17,0.358,0.771,117.329
6eZ36FW9lkfYsTwr1Bje9p,black-metal,Dream Of A Dead Sun,ColdWorld,0.253,0.0334,0.284,150.166
0sz5mosH0X28BwXGwzv1m7,black-metal,Satan's Mayhem,Dark Funeral,0.168,0.0366,0.951,114.064
3CsX3D5902h3mdWaF9tTCG,black-metal,Throne Of Rats,Marduk,0.163,0.0894,0.935,128.61
0pq1WStnwZS06YSh8ANBeo,black-metal,Outlaw,Watain,0.159,0.119,0.989,95.127
1AKgIsFejpLM7TWebnZpeT,black-metal,Rebirth,Gorgoroth,0.228,0.0371,0.979,114.838
5yjh3L50uTieKFyvIc9ioc,black-metal,Deathcrush - Live in Leipzig,Mayhem,0.171,0.018,0.996,119.975
4faSHbkYnJ6Boe6Wf20CQh,black-metal,Alt Lys Er Svunnet Hen,Dimmu Borgir,0.153,0.14,0.881,81.82
1SOcy2ih1UUipdmIfcmrh4,black-metal,Intro,Immortal,0.205,0.0393,0.615,106.39
1sQaSAqIhnTBpMLsyZjjOH,black-metal,The Tongue Of Fire,Emperor,0.119,0.0441,0.966,149.666
3xYGE8rD4WK1GyQTGUSBQz,black-metal,I Kamp Med Kvitekrist,Isengard,0.159,0.544,0.525,110.241
5rjzWpR64iE2Zkpk8m3doA,black-metal,The Chaos Path,Arcturus,0.233,0.376,0.878,79.499
7JN1OKN6lP76YKcaDvT2kU,black-metal,Spell Of Destruction,Burzum,0.209,0.195,0.56,128.486
3lB0ttDGdxlavXv5RdKO2T,black-metal,Morbid Fascination of Death,Carpathian Forest,0.222,0.189,0.921,97.195
2ccApmi9DSHindCOx5DpHU,black-metal,Thulcandra,Darkthrone,0.357,0.289,0.987,132.555
030vDBaVUWCI01rl1emrqS,black-metal,"Arntor, A Warrior",Windir,0.148,0.272,0.955,156.928
293lGTo5nGfryj640eaId3,black-metal,Reaping Death,Watain,0.262,0.172,0.966,167.018
57yZkQamv9AQKCCWsNDPIn,black-metal,Funeral Procession,Gorgoroth,0.17,0.0394,0.951,116.411
02W31H8vb0J2f2KUG9HDgK,black-metal,Stemmen Fra Taarnet,Burzum,0.136,0.0898,0.9,158.647
5dBlQNLgifpH4KEzVKGXIw,black-metal,Volenti Non Fit Iniuria,Anaal Nathrakh,0.304,0.04,0.973,120.674
3Z1rUiHy9tuiM3ChfJ4Qj6,bluegrass,Next Go 'Round,Old Crow Medicine Show,0.468,0.58,0.346,140.372
5jrCCoyUf5lcQBC37mQx82,bluegrass,Little Community Church,Bill Monroe & His Blue Grass Boys,0.766,0.666,0.0756,98.49
1h70a8Y5zpIMhaoMYaVtri,bluegrass,Gravity,Alison Krauss & Union Station,0.567,0.19,0.304,129.58
42xYOXHp36swbTTUJHOmLf,bluegrass,New Son/Burnt Iron,Trampled by Turtles,0.386,0.561,0.852,102.814
4Equc2DeADWqZyRPuScCBy,bluegrass,Troubled Mind,Yonder Mountain String Band,0.477,0.961,0.773,162.049
7eRqhurJzyKgPucmAFMTwB,bluegrass,40 West,The Infamous Stringdusters,0.576,0.954,0.782,133.055
1CQ73IbJVoZhI35U7kK8hy,bluegrass,Hard To Tell,Old Crow Medicine Show,0.567,0.829,0.674,142.4
59qUyDgF79LTBVd0v8DYzt,bluegrass,The Fox - Live From The Freight And Salvage/2000,Nickel Creek,0.524,0.799,0.531,134.461
6fuXJKtwETEgdLqu9gvuDv,bluegrass,Take Me In A Lifeboat,Earl Scruggs,0.576,0.961,0.361,125.393
7KZ5GAoYklpIHQrs9WV60H,bluegrass,Hear The Willow Cry,The Steeldrivers,0.57,0.902,0.589,112.92
3ya5jpanVfZLSFTJyGUT40,bluegrass,Out of the Blue,Yonder Mountain String Band,0.511,0.903,0.71,150.007
0cOvDvqbp0X0IKeexol6b8,bluegrass,You Are,Punch Brothers,0.6,0.174,0.283,127.189
5KJ1qwSJlg5CJSqaYP9Y6D,bluegrass,The Rambler's Blues,Lester Flatt & Earl Scruggs And The Stanley Brothers,0.69,0.852,0.288,108.122
6taWSlqg6POIlMrYnvlc2o,bluegrass,Tow,The Devil Makes Three,0.468,0.852,0.547,148.903
2yqbORIwuQWkwaLPcgOy3F,bluegrass,Victory,Trampled by Turtles,0.454,0.563,0.717,121.552
14wuRVMgV8Ybkt8rLOmuV9,bluegrass,True Life Blues,Bill Monroe & His Blue Grass Boys,0.601,0.816,0.304,103.911
5B0PRJe4AlchVZ85X5yluj,bluegrass,Complicated,Yonder Mountain String Band,0.557,0.668,0.927,139.993
41HhTxWt2sUyKIT75CvPKU,bluegrass,Like A Buddha,Railroad Earth,0.671,0.931,0.827,132.572
3ALem2cU9XKuWT4CLAeDMK,bluegrass,Ten Feet Tall,The Devil Makes Three,0.545,0.82,0.497,154.235
1HieijNBoPGMqWnPMjfMFj,bluegrass,Golden Ticket,The Infamous Stringdusters,0.637,0.927,0.681,120.964
5A3oQJuuNuk322pGH80l4u,bluegrass,Travelin' This Lonesome Road,Bill Monroe & His Blue Grass Boys,0.498,0.734,0.308,165.552
0qmQKSzoJlwdIF7G8MB8S4,bluegrass,Foggy Mountain Top (with Mother Maybelle Carter),Earl Scruggs,0.568,0.835,0.53,112.35
2kuHnZDirrymIRYKkjTn56,bluegrass,Can You Run,The Steeldrivers,0.406,0.483,0.638,196.077
3qK9gb46CtrS9lF3W0Mxi1,bluegrass,"In The Highways - From “O Brother, Where Art Thou” Soundtrack",Various Artists,0.725,0.96,0.5,113.516
58drJqQEBiK6RgHv7ZqTMx,bluegrass,Pretty Flowers,Steve Martin,0.466,0.687,0.416,135.655
2jE7pGAzfrlzoCib1yrAID,bluegrass,Shining Path,Bill Monroe & His Blue Grass Boys,0.769,0.701,0.103,103.181
33e9HtOfO1ye1h8xQ7Foc9,bluegrass,The Cave,Mumford & Sons,0.592,0.345,0.499,141.938
7tsjrIyaCkYCEKdIBgrO7p,bluegrass,Country Gal,Old Crow Medicine Show,0.669,0.897,0.564,141.727
2zA6QpLF7GIiggoBEOdPcV,bluegrass,It All Comes Down To You,Dan Tyminski,0.627,0.836,0.564,95.653
7J4jNen0x3Y8Gy89aRIzyK,bluegrass,Kid A,Punch Brothers,0.653,0.577,0.433,104.667
1BrS9cy4zHpXYq9oVYQJF5,bluegrass,Blue Ridge Cabin Home,Flatt & Scruggs,0.61,0.884,0.512,125.988
26FmSISr9cwJMArSAhZjeS,bluegrass,Magic #9,The Infamous Stringdusters,0.394,0.809,0.749,117.916
1x2zQ4k5dK0oLI2cPnxuq3,bluegrass,Brakeman's Blues,Bill Monroe & His Blue Grass Boys,0.697,0.729,0.365,102.069
3JrSpzqykGrUQVzh30OA2O,bluegrass,For My Family,The Devil Makes Three,0.724,0.678,0.485,130.577
7xKWraxRCTiy0Lb3L2YW2i,bluegrass,Angel,Yonder Mountain String Band,0.307,0.598,0.7,167.737
2f67Shdx8hHIMpPwV16Ajb,bluegrass,I Feel the Blues Movin' In,The Del McCoury Band,0.718,0.844,0.488,106.495
19Pwe795pS5bS2Jr57gHK3,bluegrass,Fishin' in the Dark,Nitty Gritty Dirt Band,0.771,0.906,0.283,77.756
7eXs6wiKLBWhryqbOkd8bx,bluegrass,Help You,Trampled by Turtles,0.394,0.749,0.773,149.522
71WSwVBhRVvGAdd3zYWIT5,bluegrass,Get Along Stray Dog,Steve Martin,0.682,0.803,0.622,111.069
2Hj0RTHZRRe1pebQnBtQkr,bluegrass,Lay My Burden Down,Alison Krauss & Union Station,0.561,0.35,0.348,92.036
2vT0RAczYgTVby1YZMxT92,bluegrass,Statesboro Blues,The Devil Makes Three,0.483,0.776,0.881,133.592
1g2wYJ9E88uMBg1VOjRa4p,bluegrass,I'll Never Shed Another Tear,Earl Scruggs,0.598,0.965,0.403,122.589
4GsN56PtulWa8EtJNKcpaj,bluegrass,Long Time Gone,Darrell Scott,0.534,0.9,0.502,172.724
6uIN2uMmxo9Ycq9EhTjsLw,bluegrass,Steam Powered Aereo Plane,John Hartford,0.426,0.737,0.564,121.318
5Y5mqKOWd1wzqSqBeYaeO9,bluegrass,Doubting Thomas,Nickel Creek,0.392,0.274,0.14,145.595
6XTk9WS1FDzZ9dNGNGRgd5,bluegrass,Seven Sundays In A Row,Blue Highway,0.713,0.561,0.375,131.622
0EoZG0iXT9gLkQGlwReFbM,bluegrass,Callin' Baton Rouge,New Grass Revival,0.652,0.73,0.844,105.021
0LznsInUxUCdO0WSsT8KH6,bluegrass,We Can Work It Out,Crooked Still,0.496,0.692,0.463,127.764
4hDMt4t763BSebDU9FaWLB,bluegrass,"Preachin', Prayin', Singin'",Flatt & Scruggs,0.722,0.865,0.501,131.703
3wsZYuHJrk3lssa7V7jvye,bluegrass,Poison & Wine,The Civil Wars,0.285,0.203,0.186,153.848
1n3dDsor0ud7Q4JEhDxnMd,blues,Empty Arms,Stevie Ray Vaughan,0.35,0.651,0.859,147.06
5CaADHIi7ksj6XN4dAKWCF,blues,Let Them Talk,Hugh Laurie,0.394,0.201,0.416,147.266
5HHp7kCo60ngJF9BI1u7nG,blues,Who You Gonna Hoodoo Now?,Tony Joe White,0.726,0.647,0.479,86.515
0XwDLrcIlpTZM6MrzCVUXu,blues,Do The Do,Howlin' Wolf,0.628,0.816,0.622,99.99
29fflNwELe8dHQ2zN4IAGw,blues,Six Days On the Road,Taj Mahal,0.695,0.962,0.858,156.355
5msXh6qmKL96YmzItu95DV,blues,Waitin' for the Bus,ZZ Top,0.688,0.859,0.368,99.592
2A2G209qJAxwFa8R16V7X6,blues,St. Louis Slim,Seasick Steve,0.683,0.854,0.742,102.342
3QoFJiEWJ0LnDwch93MdZf,blues,This Little Girl of Mine,Ray Charles,0.725,0.795,0.345,96.636
2JwGWwvMFjZ7iQiQ3eF6jt,blues,Come On In My Kitchen,Robert Johnson,0.675,0.519,0.109,106.677
7aO35V27YDi4hKOL9odSya,blues,Bright Lights,Gary Clark Jr.,0.515,0.503,0.752,83.541
7aLoa1F3EoM8AeC6Ao1RKz,blues,"Shake, Rattle and Roll",Big Joe Turner,0.612,0.845,0.584,154.704
2KAQMHnDLzc3jr9tlLSJIC,blues,"Old Love - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,0.584,0.385,0.444,133.224
2LcV5dZWN47XVCVZ1dFwfQ,blues,You Never Can Tell - 1964 Single Version / Mono,Chuck Berry,0.573,0.929,0.837,157.138
0W4EvXCjLH6OQjtDVzdPWg,blues,Honey Bee,Stevie Ray Vaughan,0.487,0.731,0.601,123.602
3zZXYIdKiq0hjMWQ3oYMdC,blues,The Red Rooster,Howlin' Wolf,0.562,0.622,0.356,118.029
2wvt1LGGKrc2775wD04Zec,blues,I Feel So Good,Muddy Waters,0.679,0.666,0.451,113.357
3E0VKSvZp76kvBU2WwwBul,blues,Leaving Trunk,Taj Mahal,0.542,0.948,0.502,174.11
4ccdgqrPG8n28V0FWnWWL9,blues,Saint James Infirmary,Snooks Eaglin,0.733,0.622,0.261,91.276
4o3XUotIyKlAcGPxHwgbXZ,blues,I'll Sail My Ship Alone,Jools Holland,0.587,0.657,0.585,97.925
7ILrGlqQAhrBI73fFkZpUX,blues,Sneakin' Around,B.B. King,0.523,0.649,0.542,128.562
61QkrOttBreJYPcLhDJyax,blues,Mean Old World,Duane Allman,0.57,0.757,0.279,187.321
1R45EyWM83EVqPOrDWtZTG,blues,On The Road Again - Remastered 2005,Canned Heat,0.537,0.168,0.557,130.093
0BQH5uHglCuHVImyCjOOHc,blues,Unknown Brother,The Black Keys,0.5,0.209,0.552,83.81
3jgkfxYX4nblzWhK0oNk6I,blues,Sinner's Prayer (with B.B. King),Ray Charles,0.696,0.5,0.532,101.989
0tWfy6tlwp5jy934GLJXBJ,blues,I Feel Free,Cream,0.396,0.465,0.427,87.839
7uLvPflm9teQ7xajV3m9ur,blues,Soundman,Aynsley Lister,0.477,0.768,0.781,121.341
2zEjBanY9VohLNb0tL4CQf,blues,Smile at Me,Howlin' Wolf,0.703,0.744,0.471,161.533
2XJBHxDHgimhJ67fzpp8Ip,blues,Your Heart Is As Black As Night,"Beth Hart, Joe Bonamassa",0.384,0.169,0.449,104.615
7A9rUcLyatjR0FvJFkmfIw,blues,Too Rolling Stoned - 2007 Remastered Version,Robin Trower,0.529,0.37,0.622,124.622
6YGREHE5JCSWpkW82QWrv0,blues,Iceman,Albert Collins,0.598,0.777,0.669,110.16
1nwXca4jNGWDpowRQnEiEv,blues,Willie The Wimp - Live,Stevie Ray Vaughan,0.62,0.904,0.88,136.133
2nVP9QNyvo0H1FoRkMAT9X,blues,Boom Boom,John Lee Hooker,0.471,0.865,0.639,161.101
7jIpPK4BiI2lJCSlG1yCUd,blues,Am I Right Or Wrong,Son House,0.603,0.756,0.176,96.235
6IWxHgVbdKyUMydhVGXRaT,blues,On The Road Again,Canned Heat,0.496,0.205,0.156,129.524
7GCC5Nq4gnImhyMeqULoi3,blues,You Can't Lose What You Ain't Never Had,Muddy Waters,0.644,0.614,0.382,72.353
7FCTQpQAKwyr5AwMUilCjw,blues,Watch Yourself,B.B. King,0.655,0.745,0.76,132.66
47GPlXb3Zhg0UarP3qKQjP,blues,Something's Got a Hold on Me,Jools Holland,0.558,0.752,0.953,137.715
4g01SZ5qUiuiKcIA3meob1,blues,Fearless,Ana Popovic,0.665,0.809,0.716,105.02
7utRJ4BeYx85khzP3lKoBX,blues,Tears in Heaven,Eric Clapton,0.498,0.312,0.242,153.744
63vJRHgZyFTMUaMtkdiD2g,blues,All I Could Do Was Cry,Etta James,0.336,0.613,0.348,171.566
2I14CRglrAX93shSeSjYzM,blues,Angel,Jimi Hendrix,0.39,0.348,0.691,133.958
0v6tG0HoAHiluZAeany7oU,blues,Call It Stormy Monday,Albert King with Stevie Ray Vaughan,0.357,0.594,0.729,179.861
2nbx6lM1Biw2Z1snTOXDMl,blues,Louise - Single Version,Howlin' Wolf,0.419,0.763,0.721,129.967
7raDFRvIHLFg9FLku963xk,blues,Walkin' The Boogie,John Lee Hooker,0.466,0.743,0.513,166.519
7y4LFsWmJGwWYmQLnbqIqE,blues,Love Me Like A Man - Live,Bonnie Raitt,0.45,0.271,0.354,68.424
1IGLflME1NnQgstViQlOE3,blues,Little Queen Of Spades,Robert Johnson,0.794,0.623,0.137,95.154
5RFUZa26V6iaY7bFrJp6EV,blues,Fire,Jimi Hendrix,0.476,0.567,0.942,153.475
7JjdBl8XZvcBzK6crOKCoS,blues,Sweet Little Angel,B.B. King,0.362,0.32,0.407,180.674
5rZN21XARJD7mKAd84vLCG,blues,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992",Eric Clapton,0.526,0.583,0.648,131.495
1GTHfNDbLFT6pgDFJvPFxu,blues,Ball And Biscuit,The White Stripes,0.528,0.627,0.654,77.813
06aeCUBLdR0nU2x7V2WZtM,bossanova,Canto Do Caboclo Pedra Preta,Vinícius de Moraes,0.437,0.592,0.645,113.184
1JJd5BIWyuoTN5rsa2G58H,bossanova,Amor de Nada,Marcos Valle,0.553,0.68,0.495,79.769
1cgApuOOH2gxgT7d5vIKMV,bossanova,Pedro Brasil,Rosa Passos,0.624,0.684,0.467,172.189
4K3TwoLkMCaptrOc5bTcY3,bossanova,Tenha Pena de Mim,Elza Soares,0.667,0.914,0.578,99.969
78XbwIwhYH9wrJa6fPUdRy,bossanova,Ouverture,Antônio Carlos Jobim,0.269,0.145,0.268,103.272
5j8ni90V3SeL5oWmeXXF9c,bossanova,Samba de Orly,Chico Buarque,0.597,0.92,0.598,97.622
5C4mopQkessseIowhZnWlJ,bossanova,Barquinho de Papel (Little Paper Boat),Carlos Lyra,0.417,0.419,0.102,95.022
6PnMx19m4GdlTqZtf0Z8zn,bossanova,Se Olhar Pra Mim,Ale Vanzella,0.519,0.43,0.806,174.004
7v5AtMrO3EMcWZfzRik0s8,bossanova,Lamento de Negro,Bola Sete,0.601,0.279,0.265,123.794
7EoHRq22tNyXnkvQj5Ify8,bossanova,Samba Da Bênção,Vinícius de Moraes,0.686,0.406,0.422,122.903
3sjbgAK6gvceFhatwLgPG0,bossanova,Essa Moça Tá Diferente,Chico Buarque,0.604,0.941,0.453,80.524
3jEMU8FbxV3HEC427KFRG8,bossanova,Wave,Various Artists,0.48,0.378,0.376,106.694
